loyalty_number,total_points_accumulated,total_points_redeemed
534009,49906.0,1366.0
365596,100890.0,512.0
683664,21421.0,0.0
792361,43868.0,795.0
124038,66946.0,370.0
754416,52513.0,1485.0
888049,56663.0,0.0
203306,114927.0,969.0
648380,44040.0,2105.0
348681,66030.0,439.0
905360,107070.0,0.0
133732,46681.0,0.0
404720,54932.0,1077.0
881846,46484.0,682.0
771220,0.0,0.0
428778,22070.0,390.0
926300,36433.0,913.0
462663,62352.0,496.0
618022,45310.0,583.0
600302,57608.0,338.0
973111,55185.0,2295.0
937065,46946.0,1238.0
674689,38229.0,0.0
921563,63229.0,1062.0
608601,33495.0,1614.0
671359,13907.0,0.0
766777,35695.0,1114.0
823761,60493.0,1441.0
969626,61579.0,0.0
412402,71218.0,1223.0
825465,60766.0,365.0
477869,93759.0,669.0
424317,0.0,0.0
713406,112557.0,0.0
503638,142056.0,330.0
972581,30777.0,1145.0
705589,71469.0,426.0
245465,68549.0,1609.0
671764,129321.0,501.0
993350,0.0,0.0
640244,57899.0,1552.0
949175,52309.0,1633.0
500374,158352.0,0.0
346633,55224.0,500.0
146702,94536.0,577.0
141047,53303.0,901.0
116164,15501.0,1516.0
863093,13692.0,0.0
390297,24516.0,561.0
947026,50366.0,1290.0
375371,0.0,0.0
300371,75764.0,1457.0
592992,31945.0,0.0
684296,0.0,0.0
376618,43916.0,1001.0
321762,46564.0,1055.0
333207,36921.0,1136.0
926867,10303.0,613.0
248487,69854.0,1067.0
496759,48831.0,483.0
111176,59430.0,1718.0
475313,0.0,0.0
535539,54924.0,949.0
151010,12766.0,0.0
801176,68962.0,1041.0
140674,30375.0,469.0
389804,96947.0,1038.0
734791,180084.0,561.0
296457,0.0,0.0
518582,48284.0,1084.0
996231,0.0,0.0
362736,66115.0,1322.0
568814,38627.0,1080.0
177146,77766.0,1474.0
945780,86716.0,2656.0
585420,36590.0,598.0
908404,42345.0,1597.0
904992,141339.0,0.0
702161,17432.0,0.0
141945,64610.0,585.0
564114,67065.0,818.0
477654,53932.0,958.0
628844,43966.0,491.0
905478,49772.0,1074.0
275446,57600.0,307.0
282872,79077.0,1477.0
566714,53191.0,770.0
755533,45682.0,1005.0
933865,0.0,0.0
164743,45447.0,401.0
369682,37307.0,1608.0
690866,66885.0,940.0
718962,52855.0,2561.0
164298,24314.0,0.0
797326,126762.0,1043.0
664684,143397.0,1271.0
914514,0.0,0.0
250311,71808.0,1579.0
643099,3212.0,0.0
308891,39166.0,386.0
871022,89547.0,767.0
995943,0.0,0.0
992072,67440.0,555.0
583610,46004.0,939.0
954174,52863.0,0.0
145192,0.0,0.0
289139,89752.0,0.0
240942,76263.0,0.0
294728,61090.0,1172.0
576576,52564.0,1914.0
324139,44287.0,634.0
619337,14490.0,0.0
674327,77541.0,869.0
145292,0.0,0.0
480389,63162.0,795.0
317774,44389.0,1485.0
274858,37637.0,394.0
818864,60998.0,1275.0
229204,11772.0,686.0
202761,0.0,0.0
481857,96288.0,569.0
687108,0.0,0.0
685346,39042.0,408.0
223946,56951.0,434.0
785185,29806.0,539.0
913981,79308.0,915.0
675535,55629.0,3888.0
392774,66187.0,353.0
833436,54871.0,0.0
444904,0.0,0.0
263766,57999.0,747.0
532945,132123.0,1172.0
443595,58047.0,1695.0
836550,53213.0,367.0
391900,42016.0,0.0
601625,130479.0,880.0
116045,79559.0,373.0
981195,43448.0,1098.0
999524,51486.0,685.0
513123,46465.0,300.0
352501,69902.0,1533.0
449555,36994.0,0.0
740063,74120.0,1090.0
379562,47318.0,1346.0
873977,49964.0,1418.0
581079,43285.0,1100.0
376983,2489.0,787.0
237018,70338.0,471.0
140375,0.0,0.0
274428,59234.0,1134.0
726139,57142.0,0.0
579377,74059.0,2633.0
607993,18304.0,521.0
877488,73378.0,1434.0
322733,38469.0,1069.0
627670,60744.0,1031.0
358039,17446.0,588.0
388624,84038.0,1594.0
244721,19329.0,1181.0
305572,0.0,0.0
465170,41397.0,0.0
880205,47305.0,0.0
879787,78045.0,565.0
694942,62636.0,502.0
213841,50766.0,2667.0
762971,19598.0,0.0
527656,27492.0,0.0
344464,32324.0,714.0
558040,47604.0,1063.0
371969,63617.0,345.0
194640,58434.0,368.0
169865,0.0,0.0
927975,63478.0,301.0
918397,11395.0,0.0
879904,76013.0,2438.0
807256,62641.0,1123.0
691761,45298.0,1403.0
442282,51503.0,523.0
484317,63342.0,1452.0
303934,42728.0,341.0
578688,45351.0,0.0
405768,30702.0,0.0
431514,11961.0,344.0
759370,42871.0,867.0
547357,71023.0,910.0
827164,51516.0,1245.0
627826,44495.0,1612.0
886677,76842.0,535.0
961512,0.0,0.0
619596,15769.0,353.0
861700,33296.0,820.0
388046,34653.0,551.0
747227,4762.0,0.0
955424,56942.0,419.0
117939,9058.0,0.0
475132,53642.0,433.0
282140,122745.0,745.0
193662,138596.0,1222.0
733338,4497.0,0.0
124678,74440.0,304.0
343001,47728.0,889.0
229636,0.0,0.0
576911,68566.0,2780.0
877384,70111.0,1953.0
854835,1693.0,0.0
467631,77415.0,909.0
882544,40384.0,1338.0
904920,53424.0,969.0
936761,153975.0,0.0
635026,0.0,0.0
946070,77290.0,429.0
700566,118179.0,0.0
328111,73054.0,1869.0
487727,42881.0,2142.0
117915,202362.0,0.0
625033,57981.0,1420.0
918272,56507.0,483.0
603407,75151.0,1202.0
668968,131409.0,675.0
554104,49306.0,1033.0
611046,20837.0,0.0
243557,49393.0,0.0
720514,74291.0,618.0
701308,52341.0,0.0
274117,93285.0,798.0
751824,62147.0,1124.0
298829,84900.0,447.0
467607,148140.0,583.0
562588,14331.0,0.0
404233,43845.0,1560.0
716785,55534.0,0.0
771976,3668.0,0.0
552546,0.0,0.0
236794,0.0,0.0
955138,0.0,0.0
449223,159312.0,474.0
102726,25020.0,1426.0
390117,60777.0,1473.0
268789,48125.0,678.0
352034,0.0,0.0
209787,68202.0,419.0
386342,66047.0,896.0
735263,46024.0,963.0
686471,40417.0,2046.0
746520,55005.0,335.0
952545,46425.0,1640.0
574771,61622.0,0.0
826166,26887.0,0.0
877654,66097.0,1747.0
118729,11777.0,0.0
838482,71009.0,2359.0
661054,51372.0,0.0
781621,42566.0,1651.0
975199,64147.0,613.0
564138,49455.0,837.0
537387,83394.0,1246.0
268439,51366.0,447.0
680565,61817.0,1637.0
420222,71968.0,2118.0
737221,27190.0,0.0
635398,0.0,0.0
772237,75736.0,793.0
480200,67341.0,1964.0
816110,68279.0,0.0
180009,56218.0,1585.0
212762,38993.0,1727.0
930041,0.0,0.0
439574,70976.0,1202.0
957377,0.0,0.0
169302,62421.0,803.0
525246,64471.0,448.0
638733,72884.0,3391.0
723691,63299.0,895.0
511765,35223.0,1065.0
543422,64853.0,1085.0
423313,0.0,0.0
438936,67379.0,499.0
779247,57896.0,536.0
703338,3775.0,0.0
184635,42278.0,1318.0
437022,61910.0,331.0
259634,25825.0,0.0
564141,50374.0,0.0
343994,74823.0,1569.0
701954,32919.0,342.0
686838,60858.0,1922.0
598369,63920.0,1276.0
171582,24313.0,0.0
391761,41415.0,2315.0
353648,25424.0,520.0
431392,2678.0,0.0
800450,72142.0,0.0
164388,39468.0,823.0
834012,5426.0,0.0
932233,122313.0,379.0
484243,69447.0,342.0
480909,53660.0,0.0
129071,0.0,0.0
756355,100472.0,1678.0
608504,0.0,0.0
818940,49233.0,935.0
728302,52385.0,1396.0
533388,0.0,0.0
652431,0.0,0.0
255320,80641.0,1647.0
172345,29116.0,0.0
831860,49057.0,0.0
682709,52934.0,364.0
394363,8488.0,0.0
810668,85152.0,722.0
364356,79317.0,0.0
901978,32049.0,0.0
516337,60679.0,1316.0
575123,45502.0,471.0
967347,41248.0,1030.0
257509,0.0,0.0
279221,57037.0,1192.0
909020,41804.0,514.0
256821,12242.0,850.0
193147,60529.0,1247.0
649104,64481.0,556.0
901747,43720.0,310.0
268500,22319.0,745.0
811567,60031.0,0.0
698390,55787.0,1042.0
265975,55495.0,311.0
787660,67298.0,1262.0
183388,28804.0,445.0
215626,75555.0,440.0
743108,0.0,0.0
577467,51309.0,0.0
334454,71203.0,2314.0
509136,57166.0,384.0
774272,69909.0,822.0
474894,88566.0,0.0
225279,171378.0,372.0
728486,52455.0,422.0
589394,0.0,0.0
919117,54220.0,490.0
292497,44193.0,564.0
239490,53464.0,0.0
196798,73654.0,636.0
398305,194835.0,979.0
496728,84329.0,1468.0
396984,36634.0,1457.0
217204,61567.0,760.0
579093,17872.0,0.0
634269,22644.0,0.0
195806,65469.0,1157.0
653070,65326.0,762.0
935274,54991.0,894.0
908248,0.0,0.0
180488,73861.0,1518.0
371148,4570.0,0.0
135382,86827.0,3042.0
162013,50165.0,488.0
498644,62773.0,894.0
458320,19134.0,1236.0
598398,32739.0,1402.0
782654,26920.0,472.0
480732,39060.0,453.0
448896,50478.0,1747.0
939319,79811.0,435.0
611247,0.0,0.0
962455,76314.0,957.0
435156,68610.0,1535.0
670606,49602.0,0.0
233958,56932.0,381.0
878929,53813.0,958.0
424126,51601.0,398.0
682356,58276.0,1463.0
850359,65728.0,578.0
460272,97727.0,2951.0
234807,59504.0,2153.0
450698,63249.0,0.0
497756,2061.0,0.0
864161,47817.0,510.0
945379,17875.0,0.0
192772,0.0,0.0
235398,67457.0,0.0
386790,38971.0,1404.0
133518,46286.0,893.0
521653,44210.0,867.0
604077,4554.0,0.0
586164,69418.0,1322.0
568712,63431.0,0.0
387971,45395.0,1037.0
976623,70356.0,394.0
163645,68350.0,983.0
918478,58358.0,1659.0
906848,78598.0,1124.0
115505,89151.0,0.0
137944,35041.0,1087.0
196892,42632.0,0.0
644893,34913.0,0.0
769602,0.0,0.0
828918,26253.0,1486.0
535852,53207.0,410.0
867472,37126.0,1022.0
186020,46639.0,1047.0
460938,78824.0,585.0
288112,2199.0,0.0
855506,65310.0,923.0
366116,57129.0,1636.0
556865,34247.0,536.0
208368,42366.0,0.0
424337,44466.0,0.0
290184,18609.0,1775.0
417721,0.0,0.0
369795,33544.0,0.0
612963,3168.0,0.0
915156,56909.0,1334.0
976636,44973.0,943.0
852571,61632.0,452.0
944821,34789.0,0.0
720300,47157.0,792.0
923406,48541.0,0.0
705262,59884.0,1202.0
475500,65964.0,1618.0
865737,33649.0,434.0
127052,0.0,0.0
773095,62019.0,0.0
877034,2475.0,0.0
561481,58961.0,1365.0
208668,513.0,542.0
664856,37604.0,0.0
505962,54183.0,0.0
379962,65516.0,753.0
821419,18277.0,0.0
884040,113720.0,1400.0
244414,55165.0,887.0
139932,62357.0,589.0
795230,42181.0,876.0
558097,38635.0,405.0
566033,0.0,0.0
947123,13080.0,525.0
426185,61070.0,1381.0
323821,109342.0,1771.0
831253,48603.0,0.0
607548,44579.0,1101.0
991568,72262.0,422.0
451240,74002.0,820.0
733226,29785.0,510.0
328543,49093.0,932.0
135134,78423.0,860.0
636413,68571.0,1111.0
738874,16238.0,1149.0
193917,54781.0,1529.0
593651,54308.0,596.0
709724,63047.0,2219.0
626070,0.0,0.0
459163,56312.0,1192.0
746554,92331.0,1796.0
977676,6230.0,0.0
901002,65334.0,538.0
348065,67751.0,1240.0
631442,0.0,0.0
237651,59912.0,1368.0
616416,40543.0,919.0
547190,71890.0,742.0
979010,51641.0,511.0
168641,0.0,0.0
419570,77304.0,1266.0
493606,0.0,0.0
820454,43345.0,699.0
635162,35662.0,0.0
557872,40095.0,0.0
615989,68474.0,1679.0
814698,35861.0,547.0
222065,62819.0,423.0
898417,48667.0,1616.0
539739,101247.0,561.0
556688,56066.0,0.0
965482,62241.0,1020.0
332823,125646.0,0.0
231319,0.0,0.0
883755,46030.0,0.0
909106,18181.0,0.0
661469,50993.0,1109.0
829263,44203.0,1620.0
828643,54998.0,0.0
305604,21907.0,0.0
264823,57331.0,1958.0
939238,32052.0,0.0
366687,61676.0,1733.0
825336,64546.0,1050.0
161415,42641.0,1502.0
432718,68499.0,1615.0
574627,0.0,0.0
614810,52661.0,575.0
270203,0.0,0.0
557996,52922.0,442.0
467249,21704.0,503.0
834081,53762.0,1283.0
810100,65993.0,0.0
832155,13578.0,0.0
935068,78471.0,0.0
807058,1818.0,0.0
905469,6255.0,0.0
415327,55996.0,356.0
169932,63842.0,1158.0
663150,58780.0,1280.0
192405,72587.0,706.0
936232,0.0,0.0
582427,66650.0,0.0
887228,82614.0,734.0
604274,113245.0,987.0
232907,7370.0,704.0
771757,52257.0,1513.0
728687,0.0,0.0
833169,0.0,0.0
322000,78750.0,1399.0
801227,36944.0,554.0
218241,73427.0,397.0
610946,58573.0,3141.0
585629,100777.0,408.0
237105,40822.0,0.0
559304,36230.0,537.0
616220,50816.0,0.0
738427,77744.0,1549.0
794202,28552.0,420.0
428249,45632.0,0.0
212230,69035.0,913.0
876569,52379.0,1427.0
127185,59999.0,0.0
971097,48977.0,927.0
452279,27965.0,379.0
605341,56511.0,694.0
292843,66164.0,450.0
399397,63019.0,2109.0
950660,64518.0,589.0
586199,57441.0,0.0
186942,27778.0,390.0
632816,0.0,0.0
530051,60712.0,1609.0
116016,66457.0,1116.0
206108,61268.0,525.0
980494,22494.0,534.0
459128,74365.0,0.0
827353,0.0,0.0
589101,28955.0,332.0
835973,61708.0,1905.0
277565,83723.0,1147.0
217364,133221.0,0.0
414433,55568.0,606.0
411420,64020.0,1364.0
863219,69837.0,1563.0
224178,0.0,0.0
923959,56874.0,1302.0
865401,63692.0,1212.0
894099,31634.0,446.0
638162,60475.0,1162.0
199021,25166.0,0.0
470738,82289.0,2851.0
582929,61793.0,354.0
697824,0.0,0.0
367492,53282.0,473.0
202696,63960.0,445.0
428604,38151.0,923.0
363864,43513.0,0.0
197113,69180.0,0.0
943460,76764.0,864.0
963016,63482.0,1112.0
407032,52982.0,1748.0
183096,55563.0,2277.0
902298,85001.0,789.0
837327,0.0,0.0
101356,0.0,0.0
881001,36828.0,2024.0
177483,63316.0,1102.0
691077,219990.0,349.0
943602,73050.0,394.0
549540,63354.0,625.0
150004,50309.0,1249.0
492036,12750.0,0.0
406988,0.0,0.0
949821,27746.0,941.0
967443,40439.0,625.0
239605,60109.0,1403.0
153760,9668.0,511.0
693665,54213.0,1062.0
711263,10369.0,0.0
961218,42653.0,2088.0
381189,64339.0,1028.0
138121,66216.0,834.0
839356,69351.0,1060.0
309584,46894.0,623.0
968943,41293.0,2574.0
492695,79590.0,0.0
497070,5228.0,0.0
989658,0.0,0.0
707860,0.0,0.0
895778,7646.0,0.0
309921,80765.0,1007.0
691520,50684.0,1449.0
779046,47967.0,1364.0
717806,45589.0,814.0
603531,61444.0,477.0
653698,94100.0,1663.0
861336,71981.0,598.0
430519,0.0,0.0
222278,38881.0,1527.0
438641,45956.0,731.0
543881,40797.0,0.0
241849,42954.0,980.0
392785,55261.0,0.0
596674,73566.0,0.0
105063,51588.0,0.0
777861,2801.0,0.0
266884,0.0,0.0
288015,25212.0,452.0
964151,29993.0,0.0
217054,51467.0,2505.0
861058,67750.0,1358.0
887705,0.0,0.0
881198,68236.0,351.0
951616,42631.0,461.0
471170,54084.0,551.0
121469,0.0,0.0
445008,0.0,0.0
424403,39578.0,417.0
381539,29513.0,0.0
851845,0.0,0.0
357381,45496.0,914.0
147602,76756.0,903.0
264145,53069.0,777.0
636749,72582.0,0.0
291148,71341.0,1509.0
371368,13013.0,725.0
500248,234558.0,0.0
746536,68366.0,0.0
690984,6481.0,542.0
656288,49729.0,1618.0
374736,56086.0,504.0
401060,23236.0,1150.0
894111,57723.0,619.0
982895,0.0,0.0
265072,65176.0,0.0
508923,42175.0,1212.0
885497,104460.0,1618.0
453034,44038.0,1160.0
820370,29340.0,557.0
415640,0.0,0.0
210870,36546.0,807.0
846125,60270.0,0.0
512219,69743.0,481.0
469616,35802.0,0.0
659419,58734.0,0.0
411586,73034.0,791.0
467894,0.0,0.0
123151,0.0,0.0
895821,0.0,0.0
372647,70185.0,1389.0
115852,62941.0,0.0
209729,71969.0,729.0
992769,20176.0,0.0
613747,56538.0,0.0
481457,56310.0,0.0
100753,64171.0,750.0
640614,53498.0,1697.0
363774,59377.0,1061.0
117219,80346.0,1575.0
743018,48177.0,1526.0
978654,46043.0,1272.0
746502,30330.0,0.0
405465,0.0,0.0
137185,39718.0,985.0
750300,70161.0,1272.0
114021,69349.0,671.0
269775,24894.0,653.0
230429,88371.0,312.0
485742,50529.0,572.0
699343,55736.0,1161.0
265575,57242.0,409.0
459936,54331.0,540.0
637151,36268.0,1594.0
534972,64567.0,704.0
863516,79311.0,2010.0
904512,2918.0,0.0
851979,0.0,0.0
302628,66382.0,702.0
828776,30571.0,0.0
886127,39840.0,466.0
583648,46088.0,668.0
273353,20742.0,0.0
990204,57056.0,594.0
601448,75006.0,2500.0
881584,138729.0,925.0
426351,50403.0,938.0
749459,28134.0,0.0
792514,80751.0,1655.0
742356,0.0,0.0
725182,44983.0,370.0
614830,118184.0,924.0
787249,0.0,0.0
209022,51953.0,0.0
581999,30716.0,0.0
574542,66419.0,374.0
921886,76480.0,1178.0
977274,64561.0,0.0
979983,43779.0,579.0
251012,34853.0,1367.0
740763,33014.0,472.0
319947,42716.0,2271.0
348600,41047.0,565.0
212301,26099.0,618.0
387553,22267.0,1842.0
396996,86198.0,570.0
973059,5305.0,0.0
878510,16172.0,575.0
706820,63113.0,889.0
546025,66795.0,1547.0
662166,47071.0,869.0
369121,59913.0,1133.0
645635,0.0,0.0
455651,70875.0,497.0
877352,15442.0,0.0
999589,38001.0,610.0
351029,44671.0,1532.0
722324,63277.0,443.0
494536,0.0,0.0
239184,102428.0,0.0
989478,63761.0,0.0
489115,49239.0,1423.0
746580,6552.0,0.0
335324,55704.0,504.0
920068,0.0,0.0
440642,53670.0,442.0
297306,68824.0,483.0
137646,44388.0,1052.0
903534,45116.0,1356.0
478108,122370.0,1086.0
753141,94863.0,338.0
987347,51960.0,1022.0
697323,0.0,0.0
480858,5542.0,0.0
366487,37529.0,486.0
306667,57297.0,608.0
925918,0.0,0.0
556778,64463.0,1468.0
568786,56814.0,1447.0
699875,48780.0,2337.0
795129,39199.0,1978.0
453408,52999.0,0.0
238814,53855.0,955.0
300166,31041.0,1112.0
417001,1729.0,0.0
253412,0.0,0.0
165224,9828.0,0.0
614100,57601.0,532.0
746377,0.0,0.0
677669,0.0,0.0
301152,28181.0,0.0
383701,21208.0,477.0
998465,37153.0,0.0
587543,9818.0,476.0
581712,55712.0,1471.0
394454,54995.0,1035.0
738597,42722.0,979.0
257391,53467.0,1644.0
388639,37111.0,754.0
794951,66669.0,480.0
988921,62156.0,1254.0
701223,52089.0,777.0
537038,54033.0,1247.0
509345,38671.0,1276.0
370877,79662.0,349.0
485787,67716.0,988.0
498923,55342.0,585.0
547542,57561.0,0.0
386936,8578.0,0.0
473259,28493.0,882.0
285074,0.0,0.0
662022,54371.0,1056.0
739767,773.0,0.0
198075,67947.0,0.0
258202,53133.0,537.0
735341,56798.0,633.0
988234,0.0,0.0
721688,60847.0,2864.0
372169,0.0,0.0
678616,48181.0,0.0
109478,85316.0,574.0
719824,54353.0,1295.0
869504,49996.0,1765.0
704150,45313.0,966.0
287750,62074.0,1694.0
702588,65254.0,2129.0
984824,85479.0,0.0
993054,79819.0,2501.0
405739,39317.0,2756.0
836603,8074.0,412.0
231530,43680.0,445.0
390651,0.0,0.0
657865,54204.0,2268.0
759223,30734.0,1771.0
292049,50327.0,541.0
756592,0.0,0.0
944454,22904.0,450.0
475535,85422.0,414.0
289921,66665.0,1573.0
271357,35295.0,603.0
759785,68817.0,1359.0
402251,36981.0,375.0
312933,59133.0,1444.0
113656,0.0,0.0
376725,41723.0,360.0
123525,69081.0,466.0
646225,35308.0,0.0
675516,41222.0,1542.0
570806,63204.0,1863.0
724033,39475.0,1706.0
967017,93371.0,1014.0
582690,60854.0,0.0
390874,52606.0,1137.0
614164,53630.0,2859.0
501856,71402.0,0.0
286182,10437.0,0.0
246117,12983.0,0.0
330515,46332.0,1541.0
644390,74667.0,534.0
935110,15620.0,409.0
479724,58749.0,1737.0
241600,74019.0,1413.0
897545,19312.0,364.0
498989,34863.0,0.0
623327,40771.0,0.0
434098,72994.0,1527.0
562501,0.0,0.0
299034,64656.0,1630.0
471706,59204.0,1865.0
423686,48290.0,425.0
792094,0.0,0.0
934235,69254.0,1331.0
187758,71400.0,0.0
778168,61695.0,0.0
625497,72001.0,1768.0
972462,0.0,0.0
327653,44431.0,304.0
197067,55985.0,375.0
543901,63873.0,2432.0
592350,69656.0,0.0
747571,53564.0,477.0
803234,55133.0,1211.0
726077,2959.0,0.0
272114,11031.0,0.0
358979,50916.0,1006.0
565533,58189.0,2115.0
821820,42120.0,507.0
518578,12066.0,0.0
825920,0.0,0.0
865654,34548.0,438.0
435789,55693.0,1150.0
748831,11003.0,546.0
304643,68328.0,1398.0
107519,140145.0,501.0
329300,66611.0,900.0
824610,52628.0,404.0
420148,57776.0,583.0
251436,62050.0,0.0
115354,79226.0,1546.0
971488,61449.0,1696.0
467143,49447.0,1174.0
574899,33924.0,657.0
759417,31914.0,2270.0
418938,33278.0,0.0
132592,55935.0,391.0
236093,66739.0,1096.0
752217,54695.0,1095.0
205785,51158.0,1233.0
746060,67731.0,421.0
911744,23712.0,454.0
222960,46264.0,0.0
695250,47648.0,716.0
126262,64955.0,0.0
946932,23445.0,0.0
967727,13708.0,0.0
797704,169092.0,0.0
766024,77135.0,2057.0
189914,68458.0,732.0
620858,68675.0,1174.0
939320,76974.0,0.0
349490,55891.0,1362.0
685546,45422.0,584.0
648586,53117.0,482.0
677217,73057.0,2633.0
173673,35814.0,1961.0
872234,103180.0,1108.0
903641,210525.0,0.0
375757,62430.0,2412.0
919340,43071.0,1919.0
231992,103536.0,0.0
206119,40175.0,899.0
243713,168357.0,0.0
289151,55211.0,588.0
266953,28476.0,0.0
598799,69581.0,1458.0
103699,36719.0,0.0
772381,74302.0,676.0
394248,53759.0,938.0
157566,1333.0,1057.0
792418,56402.0,554.0
740326,860.0,0.0
437598,73751.0,2314.0
840135,33157.0,0.0
792915,56803.0,549.0
937922,43807.0,943.0
797078,49702.0,1073.0
480259,38721.0,616.0
999940,28275.0,672.0
921624,14435.0,0.0
295578,51534.0,426.0
449530,28086.0,606.0
317689,0.0,0.0
786827,38196.0,461.0
254546,38683.0,458.0
870960,0.0,0.0
440112,53737.0,825.0
271148,82112.0,981.0
420457,60419.0,587.0
839748,79730.0,962.0
495926,3544.0,0.0
682826,68545.0,2048.0
194657,25701.0,0.0
964159,72914.0,0.0
383898,62499.0,849.0
716435,0.0,0.0
829291,60669.0,1160.0
270759,30590.0,2076.0
324506,34711.0,1049.0
908301,18111.0,0.0
183626,42579.0,646.0
973407,9131.0,610.0
861415,65290.0,1669.0
780428,61102.0,1260.0
423409,83988.0,1144.0
473636,61216.0,0.0
358384,63855.0,1101.0
254097,93555.0,577.0
234256,71974.0,438.0
283133,54234.0,706.0
481048,85512.0,1293.0
358375,0.0,0.0
296146,55535.0,364.0
124351,0.0,0.0
903290,47502.0,0.0
822765,57594.0,1276.0
462355,50815.0,1580.0
968638,37709.0,1155.0
753038,46952.0,1364.0
812057,93929.0,514.0
606846,62201.0,462.0
991050,39204.0,1572.0
748299,38946.0,3103.0
768313,7666.0,459.0
435223,27177.0,967.0
775724,120165.0,366.0
645919,85878.0,0.0
827194,102660.0,1158.0
564707,47935.0,585.0
561092,60887.0,1576.0
761007,0.0,0.0
968034,107607.0,1046.0
989262,27026.0,479.0
642784,0.0,0.0
469702,0.0,0.0
472692,68066.0,1215.0
566951,37354.0,581.0
150301,56932.0,437.0
405339,42137.0,1572.0
401834,61507.0,1236.0
573964,45725.0,983.0
277367,43898.0,378.0
643854,58225.0,514.0
164211,0.0,0.0
559519,56613.0,0.0
738204,55610.0,1614.0
451391,50813.0,383.0
381651,79615.0,1518.0
658861,81617.0,1338.0
230240,63396.0,1503.0
336809,47742.0,697.0
297172,47967.0,961.0
964789,76586.0,734.0
182534,51598.0,1692.0
215869,45019.0,0.0
372824,62688.0,499.0
390562,0.0,0.0
206366,73100.0,817.0
892632,80525.0,1945.0
117725,0.0,0.0
868830,19143.0,0.0
141043,3958.0,453.0
171419,68560.0,0.0
237319,10429.0,0.0
452208,59855.0,1522.0
494885,79154.0,983.0
788555,0.0,0.0
149225,62870.0,1536.0
323068,55654.0,938.0
622822,16979.0,0.0
328181,57059.0,0.0
642401,22486.0,1173.0
561981,34504.0,0.0
398351,81513.0,823.0
728568,90666.0,1561.0
547561,53131.0,0.0
107719,36129.0,1573.0
672395,38886.0,1642.0
133821,48500.0,1579.0
887995,60491.0,413.0
496830,0.0,0.0
262683,35055.0,1220.0
472445,18478.0,1147.0
636017,22789.0,0.0
344998,50730.0,1407.0
179956,36494.0,0.0
674738,36183.0,813.0
707152,11769.0,1428.0
344009,48681.0,1307.0
708271,76022.0,0.0
210148,5723.0,0.0
287414,63102.0,427.0
170443,86517.0,469.0
462974,32567.0,424.0
694743,50410.0,1756.0
819255,13922.0,0.0
123830,6805.0,910.0
561041,40122.0,1038.0
251223,35762.0,2069.0
753452,64336.0,1109.0
674497,49859.0,2738.0
694497,40076.0,1470.0
183305,47173.0,906.0
579318,64110.0,610.0
865406,49998.0,0.0
471098,53796.0,775.0
565008,7815.0,0.0
591272,77323.0,1410.0
137529,8122.0,540.0
662272,29043.0,0.0
413741,60555.0,1965.0
365816,69545.0,1083.0
277356,10828.0,0.0
495027,42867.0,0.0
708020,68801.0,1860.0
476875,49098.0,1157.0
727053,15646.0,1055.0
846277,50046.0,917.0
793178,57514.0,625.0
729677,53712.0,344.0
790450,54143.0,984.0
744304,10380.0,0.0
392206,65052.0,539.0
279380,37296.0,0.0
979262,49494.0,0.0
600923,0.0,0.0
334224,48251.0,1654.0
726544,17674.0,0.0
192355,57605.0,901.0
516133,77054.0,1249.0
929302,49513.0,0.0
863459,42923.0,1399.0
721406,39425.0,1315.0
212350,56585.0,0.0
828182,72935.0,676.0
450665,52104.0,743.0
273054,35287.0,0.0
867561,7893.0,0.0
700207,73905.0,474.0
662164,39327.0,0.0
624704,30611.0,0.0
460629,64195.0,0.0
924268,146340.0,0.0
457077,130083.0,481.0
787277,9389.0,0.0
544837,74202.0,0.0
829476,40351.0,1327.0
